,Node,closeness_centrality
240,3118,0.000986727011400221
241,15,0.0009846555978718246
242,67,0.0009831861249956747
243,2480,0.0009795493649240828
244,11252,0.0009788904363787414
245,11263,0.0009788904363787414
246,4954,0.0009745177060851673
247,79,0.0009708374342077109
248,1714,0.0009684203878120908
249,229,0.0009662590814573268
250,6000,0.0009643207354874249
251,1361,0.0009632692155364945
252,155,0.0009630050188589278
253,5065,0.0009609973541790971
254,10941,0.0009608288008653636
255,671,0.0009594719569100345
256,2486,0.0009574405932536391
257,436,0.0009551726035101448
258,1272,0.0009522390159278699
259,10943,0.0009512931332435804
260,68,0.0009488727863749574
261,3750,0.0009466872492771709
262,1813,0.0009448690642000225
263,6638,0.0009445620004174376
264,228,0.0009443796927360189
265,1723,0.0009398162884556373
266,1524,0.0009358484004382417
267,1811,0.0009297979492431027
268,9609,0.0009295687439135877
269,9083,0.0009250565731877072
270,9085,0.0009250565731877072
271,9088,0.0009250565731877072
272,2461,0.0009239521046982704
273,4277,0.000915928457784411
274,5384,0.000911093268119182
275,63,0.000910921747474949
276,7798,0.0009093626623881069
277,9079,0.0009092296465667965
278,9100,0.0009092296465667965
279,788,0.0009088996368850498
280,6643,0.0009072225171041767
281,153,0.0009063576648084028
282,1521,0.0009056663155904086
283,1523,0.0009056663155904086
284,1527,0.0009056663155904086
285,2088,0.000904739490044809
286,1951,0.0009037990124044299
287,175,0.0009032347258202024
288,65,0.0009012539479127019
289,70,0.0009012539479127019
290,1526,0.0008998607622853419
291,72,0.0008992818386174881
292,147,0.0008973374777727881
293,561,0.0008970296789406555
294,7750,0.0008950752042506218
295,1812,0.0008950752042506218
296,1805,0.0008950752042506218
297,1803,0.0008950752042506218
298,5068,0.0008950752042506218
299,589,0.0008917635603367468
300,1807,0.0008913765463818177
301,1804,0.0008913765463818177
302,1799,0.0008913765463818177
303,1800,0.0008913765463818177
304,1801,0.0008913765463818177
305,1808,0.0008913765463818177
306,1810,0.0008913765463818177
307,5067,0.0008913765463818177
308,3391,0.0008907700907184731
309,1802,0.0008884724149260464
310,1797,0.0008877083301415631
311,5074,0.0008877083301415631
312,154,0.0008840701812475403
313,5073,0.0008840701812475403
314,6630,0.0008838103231143915
315,6642,0.0008819137344381803
316,6665,0.0008819137344381803
317,873,0.0008814084101200169
318,148,0.0008810062601787688
319,4910,0.0008804617315281626
320,7831,0.0008804617315281626
321,5069,0.0008804617315281626
322,7780,0.0008804617315281626
323,4914,0.0008804617315281626
324,4913,0.0008804617315281626
325,12126,0.0008804617315281626
326,7747,0.0008804617315281626
327,2513,0.0008791000607808785
328,5649,0.000878737270212916
329,5383,0.0008781448723251968
330,1798,0.0008773200415169328
331,152,0.0008773200415169328
332,12124,0.0008768826187983734
333,12125,0.0008768826187983734
334,12123,0.0008768826187983734
335,12122,0.0008768826187983734
336,4925,0.0008768826187983734
337,12127,0.0008768826187983734
338,6072,0.0008768826187983734
339,12121,0.0008768826187983734
340,5072,0.0008768826187983734
341,12128,0.0008768826187983734
342,12120,0.0008768826187983734
343,12119,0.0008768826187983734
344,1806,0.0008768826187983734
345,1809,0.0008768826187983734
346,1247,0.000875121067454838
347,5070,0.0008733324867384609
348,5071,0.0008733324867384609
349,1843,0.0008703403248255148
350,6919,0.0008678797330429835
351,453,0.0008631608637802617
352,1389,0.0008629666081846321
353,5075,0.0008628785593520451
354,535,0.0008628785593520451
355,81,0.0008615761011492495
356,6645,0.0008615761011492495
357,6657,0.0008615761011492495
358,1018,0.0008601214810593763
359,6655,0.0008597736406865943
360,82,0.0008597736406865943
361,6626,0.0008597736406865943
362,6654,0.0008597736406865943
363,6628,0.0008597736406865943
364,6651,0.0008597736406865943
365,6631,0.0008597736406865943
366,6647,0.0008597736406865943
367,6637,0.0008597736406865943
368,6656,0.0008579787061548895
369,6633,0.0008579787061548895
370,6636,0.0008579787061548895
371,6640,0.0008579787061548895
372,10958,0.0008576723345147876
373,9082,0.0008575497522495889
374,4930,0.0008564955289248156
375,1315,0.0008561912505170667
376,7849,0.0008560044612079359
377,18939,0.0008560044612079359
378,1019,0.0008462845664912817
379,3815,0.0008459338204878426
380,6754,0.0008445820119404783
381,6623,0.0008440826255428248
382,6676,0.0008440826255428248
383,7608,0.0008439905124615639
384,550,0.0008434424767777399
385,4943,0.0008393506779159527
386,1481,0.0008393506779159527
387,9921,0.0008388035431554623
388,4955,0.0008384278462485794
389,575,0.0008355267118324943
390,7880,0.0008355267118324943
391,6440,0.0008355267118324943
392,11213,0.0008349649142867564
393,7951,0.0008339561729004784
394,3702,0.0008329862230250144
395,7806,0.0008328692054996134
396,4901,0.0008328692054996134
397,9091,0.000828572177919742
398,9084,0.000828572177919742
399,9094,0.000828572177919742
400,9086,0.000828572177919742
401,9089,0.000828572177919742
402,9090,0.000828572177919742
403,9092,0.000828572177919742
404,9093,0.000828572177919742
405,9104,0.000828572177919742
406,9095,0.000828572177919742
407,9096,0.000828572177919742
408,9097,0.000828572177919742
409,9098,0.000828572177919742
410,9099,0.000828572177919742
411,9101,0.000828572177919742
412,9102,0.000828572177919742
413,9081,0.000828572177919742
414,9080,0.000828572177919742
415,9103,0.000828572177919742
416,9087,0.000828572177919742
417,4941,0.0008264870659938692
418,4931,0.0008264870659938692
419,15479,0.0008264870659938692
420,13042,0.0008233325352076331
421,3395,0.0008202019932486685
422,980,0.0008199613439473912
423,3389,0.000817095167516666
424,3392,0.000817095167516666
425,5654,0.000817095167516666
426,3400,0.000817095167516666
427,1317,0.0008154202385876827
428,6424,0.000814343221375818
429,7958,0.0008140117895260371
430,7957,0.0008140117895260371
431,7956,0.0008140117895260371
432,7955,0.0008140117895260371
433,7954,0.0008140117895260371
434,7953,0.0008140117895260371
435,7952,0.0008140117895260371
436,7959,0.0008140117895260371
437,7960,0.0008140117895260371
438,7961,0.0008140117895260371
439,7962,0.0008140117895260371
440,5577,0.0008089996067877796
441,1393,0.0008081323934117567
442,7770,0.0008079143229378272
443,7751,0.0008079143229378272
444,13057,0.0008064595766251806
445,3753,0.0008054355009723233
446,2483,0.0008000033792612898
447,504,0.0007998868858018831
448,17220,0.0007989374971274068
449,5656,0.0007989374971274068
450,2922,0.0007989374971274068
451,18958,0.0007989374971274068
452,7777,0.0007989374971274068
453,7757,0.0007989374971274068
454,138,0.0007978587569139707
455,3384,0.0007972604179564524
456,1406,0.0007943440117285307
457,0,0.0007943440117285307
458,7354,0.0007943440117285307
459,5045,0.0007937689578869231
460,22320,0.0007930629567073524
461,18928,0.0007930629567073524
462,22319,0.0007930629567073524
463,22324,0.0007930629567073524
464,22322,0.0007930629567073524
465,3775,0.0007903806317952704
466,3781,0.0007903806317952704
467,1287,0.0007890558589063291
468,3282,0.0007886420163849063
469,22351,0.0007872741760014594
470,22350,0.0007872741760014594
471,330,0.000785633836457829
472,6624,0.0007851694061881558
473,9637,0.0007833852836265697
474,3763,0.0007830622926119809
475,3755,0.0007830622926119809
476,3768,0.0007830622926119809
477,1217,0.0007826745937201062
478,579,0.0007824773967955105
479,572,0.0007824773967955105
480,581,0.0007763161574506639
481,22318,0.0007737250550647489
482,5239,0.0007702511874705807
483,2478,0.0007702511874705806
484,4132,0.0007692175707402122
485,7400,0.0007679790600739123
486,2494,0.0007675951488930959
487,6174,0.0007667384332988657
488,225,0.0007663139336201797
489,2503,0.0007642802480328242
490,1935,0.0007634747840617486
491,4281,0.0007612424016522114
492,2172,0.0007608195402770634
493,10359,0.0007608195402770634
494,1240,0.0007601163034249151
495,2240,0.0007587186637811079
496,2489,0.0007584011692018025
497,11345,0.0007584011692018025
498,3098,0.0007577702654513815
499,8231,0.0007575984824715254
500,3769,0.0007575984824715254
501,6646,0.0007568541441034845
502,15194,0.0007565311345452911
503,577,0.0007526118472994986
504,7357,0.0007526118472994986
505,1957,0.0007519740406492449
506,9814,0.0007504132725829214
507,5417,0.0007499485405988906
508,428,0.0007485962912933744
509,1262,0.0007469102423957147
510,6629,0.0007455005685932837
511,7271,0.0007449885983232859
512,6162,0.0007443065936668911
513,28,0.0007429120249523348
514,1994,0.0007413404419304222
515,6169,0.0007412943759115363
516,530,0.0007383170586368088
517,10,0.0007369990130645612
518,5585,0.0007338782147289143
519,5583,0.0007338782147289143
520,2498,0.0007338782147289143
521,6124,0.0007303122370091431
522,6660,0.0007293943853525759
523,6,0.000728673404695376
524,4605,0.0007284968301699869
525,7503,0.0007281786436171456
526,4128,0.0007281280756557833
527,4659,0.0007277285852272711
528,2493,0.0007269560226846526
529,16,0.0007235419018454085
530,8,0.0007235419018454085
531,883,0.0007231802815696008
532,3765,0.0007202348765958677
533,12323,0.0007198609228697016
534,11609,0.0007196507444980608
535,6181,0.0007196507444980608
536,11608,0.0007196507444980608
537,2462,0.0007185030456766915
538,5561,0.0007180474624885593
539,449,0.0007165979447143901
540,6664,0.0007159787460769897
541,6639,0.0007159787460769897
542,6650,0.0007159787460769897
543,2633,0.0007151800880765488
544,21419,0.0007147335656490296
545,6672,0.0007147335656490296
546,6673,0.0007147335656490296
547,6674,0.0007147335656490296
548,6675,0.0007147335656490296
549,6627,0.0007147335656490296
550,21420,0.0007147335656490296
551,6625,0.0007147335656490296
552,6680,0.0007147335656490296
553,21421,0.0007147335656490296
554,6678,0.0007147335656490296
555,6679,0.0007147335656490296
556,6670,0.0007147335656490296
557,6677,0.0007147335656490296
558,6659,0.0007147335656490296
559,6669,0.0007147335656490296
560,6663,0.0007147335656490296
561,6658,0.0007147335656490296
562,6653,0.0007147335656490296
563,6652,0.0007147335656490296
564,6649,0.0007147335656490296
565,6648,0.0007147335656490296
566,6661,0.0007147335656490296
567,6662,0.0007147335656490296
568,6644,0.0007147335656490296
569,6668,0.0007147335656490296
570,6641,0.0007147335656490296
571,6671,0.0007147335656490296
572,6666,0.0007147335656490296
573,6634,0.0007147335656490296
574,6632,0.0007147335656490296
575,6635,0.0007147335656490296
576,6667,0.0007147335656490296
577,6159,0.0007144358840306834
578,6384,0.0007143498488808725
579,2902,0.0007142818682927147
580,5581,0.0007134927087642224
581,218,0.0007132872732846535
582,29,0.0007131955439542414
583,1076,0.0007129760991714863
584,12030,0.0007129760991714863
585,5783,0.0007129760991714863
586,7883,0.0007107288525992117
587,7332,0.0007107288525992117
588,2473,0.0007107288525992117
589,2512,0.0007102443899792583
590,437,0.0007100834179442592
591,11676,0.0007100834179442592
592,12102,0.0007092960575268656
593,6173,0.0007092960575268656
594,1307,0.0007092960575268656
595,5664,0.0007086985474209339
596,1305,0.0007084723946565312
597,5582,0.0007084723946565312
598,1209,0.0007076682784885961
599,1269,0.0007066748989809455
600,5030,0.0007062209110611595
601,2500,0.0007058058069927878
602,7882,0.0007054249059380236
603,10980,0.0007054249059380236
604,8908,0.0007052446079857563
605,17288,0.0007049448504065354
606,159,0.0007049448504065354
607,12876,0.0007042296571159594
608,7315,0.0007042296571159594
609,7611,0.0007042296571159594
610,11363,0.0007042296571159594
611,6139,0.0007042296571159594
612,11679,0.0007038183432837319
613,7075,0.0007038113920601068
614,5566,0.0007037188360414248
615,3168,0.0007034257419822655
616,3801,0.0007026486131087943
617,3811,0.0007026486131087943
618,3795,0.0007026486131087943
619,3793,0.0007026486131087943
620,3792,0.0007026486131087943
621,3789,0.0007026486131087943
622,3786,0.0007026486131087943
623,3812,0.0007026486131087943
624,3780,0.0007026486131087943
625,3777,0.0007026486131087943
626,3776,0.0007026486131087943
627,3774,0.0007026486131087943
628,3819,0.0007026486131087943
629,157,0.0007026486131087943
630,3761,0.0007026486131087943
631,164,0.0007026486131087943
632,3756,0.0007026486131087943
633,2465,0.0007021734310022213
634,3759,0.0007003672864428567
635,3762,0.0007003672864428567
636,149,0.0007003672864428567
637,163,0.0007003672864428567
638,3796,0.0007003672864428567
639,158,0.0007003672864428567
640,3805,0.0007003672864428567
641,162,0.0007003672864428567
642,19,0.0006989316330751565
643,18932,0.000698100725645307
644,3767,0.000698100725645307
645,3803,0.000698100725645307
646,3797,0.000698100725645307
647,161,0.000698100725645307
648,18984,0.000698100725645307
649,3770,0.000698100725645307
650,151,0.000698100725645307
651,3821,0.000698100725645307
652,6084,0.0006975859811054316
653,6075,0.0006975859811054316
654,6078,0.0006975859811054316
655,6073,0.0006975859811054316
656,6074,0.0006975859811054316
657,6076,0.0006975859811054316
658,6088,0.0006975859811054316
659,6077,0.0006975859811054316
660,6087,0.0006975859811054316
661,6086,0.0006975859811054316
662,6085,0.0006975859811054316
663,6083,0.0006975859811054316
664,6082,0.0006975859811054316
665,6081,0.0006975859811054316
666,6080,0.0006975859811054316
667,6079,0.0006975859811054316
668,2057,0.0006974033569095403
669,3772,0.0006958487878206447
670,3766,0.0006958487878206447
671,3800,0.0006958487878206447
672,3760,0.0006958487878206447
673,3799,0.0006958487878206447
674,3798,0.0006958487878206447
675,3822,0.0006958487878206447
676,3794,0.0006958487878206447
677,3790,0.0006958487878206447
678,3788,0.0006958487878206447
679,3787,0.0006958487878206447
680,20868,0.0006958487878206447
681,20867,0.0006958487878206447
682,20856,0.0006958487878206447
683,20336,0.0006958487878206447
684,3785,0.0006958487878206447
685,3764,0.0006958487878206447
686,3782,0.0006958487878206447
687,3779,0.0006958487878206447
688,3804,0.0006958487878206447
689,3773,0.0006958487878206447
690,3802,0.0006958487878206447
691,3757,0.0006958487878206447
692,3806,0.0006958487878206447
693,3807,0.0006958487878206447
694,3817,0.0006958487878206447
695,3818,0.0006958487878206447
696,3816,0.0006958487878206447
697,8475,0.0006958487878206447
698,3820,0.0006958487878206447
699,3814,0.0006958487878206447
700,3749,0.0006958487878206447
701,3824,0.0006958487878206447
702,3751,0.0006958487878206447
703,3752,0.0006958487878206447
704,3823,0.0006958487878206447
705,3754,0.0006958487878206447
706,3784,0.0006958487878206447
707,3758,0.0006958487878206447
708,3813,0.0006958487878206447
709,3810,0.0006958487878206447
710,3809,0.0006958487878206447
711,3808,0.0006958487878206447
712,3783,0.0006958487878206447
713,3140,0.0006953189394900609
714,7353,0.0006950510102624644
715,11785,0.0006943109295509459
716,7327,0.0006943109295509459
717,5,0.0006942091220408649
718,427,0.000693122015878204
719,445,0.000693122015878204
720,2180,0.0006927863117873295
721,1405,0.000692406652566639
722,693,0.0006917261523218043
723,22428,0.0006913882186679483
724,22425,0.0006913882186679483
725,22423,0.0006913882186679483
726,22420,0.0006913882186679483
727,11671,0.0006910216461331186
728,11668,0.0006910216461331186
729,11669,0.0006910216461331186
730,11670,0.0006910216461331186
731,11672,0.0006910216461331186
732,11689,0.0006910216461331186
733,11673,0.0006910216461331186
734,11674,0.0006910216461331186
735,11675,0.0006910216461331186
736,11677,0.0006910216461331186
737,11678,0.0006910216461331186
738,11680,0.0006910216461331186
739,11682,0.0006910216461331186
740,11683,0.0006910216461331186
741,11684,0.0006910216461331186
742,11686,0.0006910216461331186
743,11687,0.0006910216461331186
744,11681,0.0006910216461331186
745,11685,0.0006910216461331186
746,587,0.000689455608365275
747,4140,0.0006893960904432822
748,2517,0.0006877242745273041
749,3791,0.0006874737374509736
750,3771,0.0006874737374509736
751,12574,0.0006870450406759193
752,22419,0.0006869844720522289
753,22421,0.0006869844720522289
754,22422,0.0006869844720522289
755,22424,0.0006869844720522289
756,22426,0.0006869844720522289
757,22427,0.0006869844720522289
758,2476,0.0006865695769799497
759,1303,0.0006865695769799497
760,2488,0.0006865695769799497
761,6339,0.0006857649461098474
762,160,0.0006852270912501534
763,3778,0.0006852270912501534
764,1961,0.0006850059967623741
765,562,0.0006849778072151823
766,7885,0.0006849778072151823
767,20852,0.0006848035689663487
768,11786,0.0006846677221960716
769,12501,0.0006811846741907138
770,19010,0.000680777564683594
771,11,0.0006804168878281325
772,6067,0.0006797435519898398
773,12505,0.0006790248563537964
774,6030,0.0006785744010438413
775,22279,0.0006775494033826087
776,91,0.0006770843771717483
777,18687,0.0006770155535362332
778,5495,0.0006759404609345264
779,14,0.0006759404609345264
780,13714,0.0006752887123029748
781,1314,0.0006752887123029748
782,5400,0.0006752887123029748
783,9552,0.0006743460982433671
784,465,0.0006715945818521859
785,26,0.0006715225494251504
786,5580,0.0006715225494251504
787,7377,0.0006706949115390089
788,13066,0.0006701883443852787
789,1958,0.0006677690761864553
790,7,0.0006661631891637454
791,20,0.0006661631891637454
792,6163,0.0006661631891637454
793,567,0.0006661631891637454
794,10981,0.0006656826577161631
795,8180,0.0006656826577161631
796,12503,0.0006644221712709191
797,43,0.0006628577423357935
798,1245,0.0006627583550857974
799,3254,0.0006623865096849496
800,3399,0.0006621860954970963
801,3406,0.0006621860954970963
802,3388,0.0006621860954970963
803,11425,0.0006620492349449515
804,7379,0.0006616922952767403
805,11362,0.0006616922952767403
806,11356,0.0006616922952767403
807,564,0.0006616922952767403
808,12789,0.0006599348859011449
809,12778,0.0006599348859011449
810,2,0.0006586086542438975
811,5572,0.0006586086542438975
812,16755,0.0006584247374208219
813,16751,0.0006584247374208219
814,12729,0.0006584247374208219
815,12753,0.0006584247374208219
816,12783,0.0006584247374208219
817,2505,0.0006582233930382178
818,2463,0.0006573538502999517
819,13192,0.0006572810133082288
820,6146,0.0006572810133082288
821,1311,0.0006572810133082288
822,18686,0.0006569214845956601
823,18688,0.0006569214845956601
824,18689,0.0006569214845956601
825,18690,0.0006569214845956601
826,18691,0.0006569214845956601
827,18692,0.0006569214845956601
828,18675,0.0006569214845956601
829,18682,0.0006569214845956601
830,18670,0.0006569214845956601
831,18672,0.0006569214845956601
832,18677,0.0006569214845956601
833,18678,0.0006569214845956601
834,18679,0.0006569214845956601
835,18669,0.0006569214845956601
836,18673,0.0006569214845956601
837,18680,0.0006569214845956601
838,18671,0.0006569214845956601
839,18685,0.0006569214845956601
840,18681,0.0006569214845956601
841,18684,0.0006569214845956601
842,18674,0.0006569214845956601
843,18683,0.0006569214845956601
844,18676,0.0006569214845956601
845,13046,0.0006556629915635254
846,5567,0.0006544136946627262
847,17709,0.0006544136946627262
848,5573,0.0006544136946627262
849,17714,0.0006544136946627262
850,2170,0.0006540378504136158
851,13053,0.0006536761340133328
852,19022,0.0006536761340133328
853,19023,0.0006536761340133328
854,13062,0.0006536761340133328
855,11659,0.0006532716140111296
856,13187,0.0006529281589154591
857,8832,0.0006529281589154591
858,13201,0.0006529281589154591
859,13196,0.0006529281589154591
860,2134,0.000652743731180977
861,10916,0.0006519099130737597
862,20341,0.0006517012816447125
863,20335,0.0006517012816447125
864,20338,0.0006517012816447125
865,20352,0.0006517012816447125
866,20347,0.0006517012816447125
867,20346,0.0006517012816447125
868,20349,0.0006517012816447125
869,20350,0.0006517012816447125
870,20343,0.0006517012816447125
871,20351,0.0006517012816447125
872,20345,0.0006517012816447125
873,20353,0.0006517012816447125
874,20354,0.0006517012816447125
875,20355,0.0006517012816447125
876,20356,0.0006517012816447125
877,20340,0.0006517012816447125
878,20342,0.0006517012816447125
879,20339,0.0006517012816447125
880,20344,0.0006517012816447125
881,20337,0.0006517012816447125
882,20348,0.0006517012816447125
883,3264,0.0006513637492838194
884,12500,0.0006509097997822376
885,1204,0.0006504343360862682
886,12504,0.0006504343360862682
887,6155,0.0006486325789225942
888,10876,0.0006474447766828435
889,3387,0.0006458476773185624
890,3411,0.0006458476773185624
891,3394,0.0006458476773185624
892,3398,0.0006458476773185624
893,3408,0.0006458476773185624
894,3401,0.0006458476773185624
895,3393,0.0006458476773185624
896,3390,0.0006458476773185624
897,3386,0.0006458476773185624
898,3402,0.0006458476773185624
899,3418,0.0006458476773185624
900,3385,0.0006458476773185624
901,3416,0.0006458476773185624
902,3397,0.0006458476773185624
903,3396,0.0006458476773185624
904,3410,0.0006458476773185624
905,3403,0.0006458476773185624
906,3412,0.0006458476773185624
907,3405,0.0006458476773185624
908,3413,0.0006458476773185624
909,3414,0.0006458476773185624
910,3404,0.0006458476773185624
911,3409,0.0006458476773185624
912,3417,0.0006458476773185624
913,3407,0.0006458476773185624
914,3415,0.0006458476773185624
915,3881,0.0006458116840321434
916,1237,0.0006449854234182717
917,3548,0.0006448399190921336
918,33,0.0006443931503021851
919,11361,0.0006443931503021851
920,13916,0.0006437569448395757
921,2501,0.0006436589784187028
922,2464,0.0006436589784187028
923,558,0.000640456694943983
924,8830,0.0006402087791963268
925,22627,0.0006402087791963268
926,22626,0.0006402087791963268
927,5401,0.0006402087791963268
928,7375,0.0006381549693294907
929,6070,0.0006374492585963427
930,13040,0.0006373236775761306
931,7718,0.0006366361855624187
932,7317,0.0006360783999757053
933,9,0.0006360783999757053
934,7364,0.0006360783999757053
935,5398,0.0006342157411237532
936,5115,0.0006339515946259923
937,6456,0.0006324030105780509
938,569,0.0006320009743348354
939,1310,0.0006320009743348354
940,591,0.0006320009743348354
941,988,0.0006313657394373864
942,13580,0.0006312316353635737
943,22321,0.0006307401293111106
944,22323,0.0006307401293111106
945,7330,0.0006301795826379677
946,1298,0.0006288007379196561
947,5826,0.000628085962762094
948,12116,0.0006279754904218747
949,12,0.0006279754904218747
