,Node,degree_centrality
411,5498,0.0012837519791176345
412,555,0.0012837519791176345
413,18380,0.0012837519791176345
414,21444,0.0012837519791176345
415,6676,0.0012837519791176345
416,7261,0.0012837519791176345
417,6946,0.0012837519791176345
418,16958,0.0012837519791176345
419,6732,0.00124096024648038
420,9490,0.00124096024648038
421,15,0.00124096024648038
422,12313,0.00124096024648038
423,17682,0.00124096024648038
424,7439,0.00124096024648038
425,7725,0.00124096024648038
426,18,0.00124096024648038
427,10596,0.00124096024648038
428,18162,0.00124096024648038
429,13040,0.00124096024648038
430,11348,0.00124096024648038
431,1380,0.0011981685138431255
432,17864,0.0011981685138431255
433,22490,0.0011981685138431255
434,19524,0.0011981685138431255
435,1092,0.0011981685138431255
436,5564,0.0011981685138431255
437,10229,0.0011981685138431255
438,20203,0.0011981685138431255
439,3694,0.0011981685138431255
440,4268,0.0011981685138431255
441,7715,0.0011981685138431255
442,6884,0.0011981685138431255
443,7353,0.0011981685138431255
444,1109,0.0011981685138431255
445,6879,0.0011981685138431255
446,6242,0.0011981685138431255
447,11965,0.0011981685138431255
448,1699,0.0011981685138431255
449,19010,0.0011981685138431255
450,2049,0.0011981685138431255
451,9591,0.001155376781205871
452,22112,0.001155376781205871
453,15923,0.001155376781205871
454,14525,0.001155376781205871
455,6704,0.001155376781205871
456,17768,0.001155376781205871
457,22932,0.001155376781205871
458,1870,0.001155376781205871
459,1422,0.001155376781205871
460,1326,0.001155376781205871
461,899,0.001155376781205871
462,11546,0.001155376781205871
463,9461,0.001155376781205871
464,9976,0.001155376781205871
465,4290,0.001155376781205871
466,18589,0.001155376781205871
467,11807,0.001155376781205871
468,6868,0.0011125850485686165
469,5675,0.0011125850485686165
470,160,0.0011125850485686165
471,1727,0.0011125850485686165
472,9604,0.0011125850485686165
473,3671,0.0011125850485686165
474,12339,0.0011125850485686165
475,178,0.0011125850485686165
476,6610,0.0011125850485686165
477,21278,0.0011125850485686165
478,15928,0.0011125850485686165
479,17,0.0011125850485686165
480,3723,0.0011125850485686165
481,11737,0.001069793315931362
482,16596,0.001069793315931362
483,10673,0.001069793315931362
484,2514,0.001069793315931362
485,6592,0.001069793315931362
486,1598,0.001069793315931362
487,194,0.001069793315931362
488,9061,0.001069793315931362
489,5698,0.001069793315931362
490,21016,0.001069793315931362
491,3140,0.0010270015832941075
492,12472,0.0010270015832941075
493,20701,0.0010270015832941075
494,872,0.0010270015832941075
495,5528,0.0010270015832941075
496,183,0.0010270015832941075
497,1730,0.0010270015832941075
498,22731,0.0010270015832941075
499,22325,0.0010270015832941075
500,1845,0.0010270015832941075
501,981,0.0010270015832941075
502,21175,0.0010270015832941075
503,6181,0.0010270015832941075
504,13464,0.0010270015832941075
505,244,0.0010270015832941075
506,13167,0.0010270015832941075
507,165,0.0010270015832941075
508,12388,0.0010270015832941075
509,16395,0.0010270015832941075
510,9594,0.0009842098506568531
511,3201,0.0009842098506568531
512,589,0.0009842098506568531
513,12948,0.0009842098506568531
514,1325,0.0009842098506568531
515,14915,0.0009842098506568531
516,19922,0.0009842098506568531
517,16331,0.0009842098506568531
518,6773,0.0009842098506568531
519,5075,0.0009842098506568531
520,20725,0.0009842098506568531
521,4549,0.0009842098506568531
522,858,0.0009842098506568531
523,19997,0.0009414181180195986
524,3791,0.0009414181180195986
525,2119,0.0009414181180195986
526,1682,0.0009414181180195986
527,968,0.0009414181180195986
528,4531,0.0009414181180195986
529,16789,0.0009414181180195986
530,1242,0.0009414181180195986
531,4159,0.0009414181180195986
532,23146,0.0009414181180195986
533,4779,0.0009414181180195986
534,7354,0.0009414181180195986
535,148,0.0009414181180195986
536,4622,0.0009414181180195986
537,21400,0.0009414181180195986
538,1483,0.0009414181180195986
539,10975,0.0009414181180195986
540,7564,0.0009414181180195986
541,6057,0.0009414181180195986
542,2095,0.0009414181180195986
543,18571,0.0008986263853823441
544,13331,0.0008986263853823441
545,12134,0.0008986263853823441
546,7007,0.0008986263853823441
547,15577,0.0008986263853823441
548,17114,0.0008986263853823441
549,3268,0.0008986263853823441
550,20684,0.0008986263853823441
551,7882,0.0008986263853823441
552,14946,0.0008558346527450897
553,4967,0.0008558346527450897
554,3219,0.0008558346527450897
555,13759,0.0008558346527450897
556,8000,0.0008558346527450897
557,5650,0.0008558346527450897
558,23284,0.0008558346527450897
559,9488,0.0008558346527450897
560,11543,0.0008558346527450897
561,2472,0.0008558346527450897
562,9076,0.0008558346527450897
563,4866,0.0008558346527450897
564,19672,0.0008558346527450897
565,12806,0.0008558346527450897
566,3959,0.0008558346527450897
567,4106,0.0008558346527450897
568,14900,0.0008558346527450897
569,13931,0.0008130429201078352
570,2277,0.0008130429201078352
571,14542,0.0008130429201078352
572,6049,0.0008130429201078352
573,21305,0.0008130429201078352
574,16381,0.0008130429201078352
575,671,0.0008130429201078352
576,668,0.0008130429201078352
577,891,0.0008130429201078352
578,641,0.0008130429201078352
579,13689,0.0008130429201078352
580,16297,0.0008130429201078352
581,8853,0.0008130429201078352
582,381,0.0008130429201078352
583,16822,0.0008130429201078352
584,16799,0.0008130429201078352
585,1479,0.0008130429201078352
586,2874,0.0008130429201078352
587,4209,0.0008130429201078352
588,7726,0.0008130429201078352
589,1528,0.0008130429201078352
590,18462,0.0007702511874705807
591,4688,0.0007702511874705807
592,12935,0.0007702511874705807
593,7026,0.0007702511874705807
594,2302,0.0007702511874705807
595,14462,0.0007702511874705807
596,1385,0.0007702511874705807
597,2651,0.0007702511874705807
598,21008,0.0007702511874705807
599,21475,0.0007702511874705807
600,7289,0.0007702511874705807
601,7727,0.0007702511874705807
602,593,0.0007702511874705807
603,17518,0.0007702511874705807
604,18544,0.0007702511874705807
605,1681,0.0007274594548333262
606,3919,0.0007274594548333262
607,47,0.0007274594548333262
608,16045,0.0007274594548333262
609,19181,0.0007274594548333262
610,3699,0.0007274594548333262
611,6072,0.0007274594548333262
612,5006,0.0007274594548333262
613,13822,0.0007274594548333262
614,16425,0.0007274594548333262
615,2506,0.0007274594548333262
616,2479,0.0007274594548333262
617,17989,0.0007274594548333262
618,1504,0.0007274594548333262
619,15911,0.0007274594548333262
620,817,0.0007274594548333262
621,1354,0.0007274594548333262
622,7552,0.0007274594548333262
623,438,0.0007274594548333262
624,20484,0.0007274594548333262
625,4816,0.0007274594548333262
626,4182,0.0007274594548333262
627,23172,0.0007274594548333262
628,14437,0.0007274594548333262
629,5661,0.0007274594548333262
630,1394,0.0006846677221960717
631,9690,0.0006846677221960717
632,1898,0.0006846677221960717
633,13346,0.0006846677221960717
634,6984,0.0006846677221960717
635,11768,0.0006846677221960717
636,2461,0.0006846677221960717
637,1404,0.0006846677221960717
638,2633,0.0006846677221960717
639,20668,0.0006846677221960717
640,5563,0.0006846677221960717
641,18141,0.0006846677221960717
642,10387,0.0006846677221960717
643,11793,0.0006846677221960717
644,761,0.0006846677221960717
645,138,0.0006846677221960717
646,16414,0.0006846677221960717
647,12533,0.0006846677221960717
648,9077,0.0006846677221960717
649,561,0.0006846677221960717
650,3142,0.0006846677221960717
651,4124,0.0006846677221960717
652,18656,0.0006846677221960717
653,2513,0.0006846677221960717
654,541,0.0006846677221960717
655,49,0.0006846677221960717
656,3939,0.0006846677221960717
657,1368,0.0006846677221960717
658,13242,0.0006846677221960717
659,30,0.0006418759895588172
660,13925,0.0006418759895588172
661,6205,0.0006418759895588172
662,2504,0.0006418759895588172
663,9996,0.0006418759895588172
664,549,0.0006418759895588172
665,548,0.0006418759895588172
666,4884,0.0006418759895588172
667,71,0.0006418759895588172
668,980,0.0006418759895588172
669,4879,0.0006418759895588172
670,19977,0.0006418759895588172
671,17996,0.0006418759895588172
672,10142,0.0006418759895588172
673,7724,0.0006418759895588172
674,1141,0.0006418759895588172
675,881,0.0006418759895588172
676,14533,0.0006418759895588172
677,133,0.0006418759895588172
678,10128,0.0005990842569215627
679,1401,0.0005990842569215627
680,15197,0.0005990842569215627
681,22518,0.0005990842569215627
682,19410,0.0005990842569215627
683,1272,0.0005990842569215627
684,1389,0.0005990842569215627
685,20195,0.0005990842569215627
686,1408,0.0005990842569215627
687,8839,0.0005990842569215627
688,1400,0.0005990842569215627
689,2763,0.0005990842569215627
690,4988,0.0005990842569215627
691,2170,0.0005990842569215627
692,218,0.0005990842569215627
693,13211,0.0005990842569215627
694,535,0.0005990842569215627
695,1406,0.0005990842569215627
696,4711,0.0005990842569215627
697,801,0.0005990842569215627
698,6763,0.0005990842569215627
699,38,0.0005990842569215627
700,5893,0.0005990842569215627
701,73,0.0005990842569215627
702,530,0.0005990842569215627
703,8351,0.0005990842569215627
704,75,0.0005990842569215627
705,15540,0.0005990842569215627
706,19090,0.0005990842569215627
707,6552,0.0005990842569215627
708,1403,0.0005990842569215627
709,4,0.0005990842569215627
710,12865,0.0005562925242843082
711,4191,0.0005562925242843082
712,16971,0.0005562925242843082
713,12589,0.0005562925242843082
714,575,0.0005562925242843082
715,16623,0.0005562925242843082
716,23323,0.0005562925242843082
717,15450,0.0005562925242843082
718,20308,0.0005562925242843082
719,13857,0.0005562925242843082
720,20011,0.0005562925242843082
721,15368,0.0005562925242843082
722,538,0.0005562925242843082
723,4389,0.0005562925242843082
724,4119,0.0005562925242843082
725,2493,0.0005562925242843082
726,6688,0.0005562925242843082
727,9695,0.0005562925242843082
728,2636,0.0005562925242843082
729,16945,0.0005562925242843082
730,252,0.0005562925242843082
731,155,0.0005562925242843082
732,2558,0.0005562925242843082
733,64,0.0005562925242843082
734,2498,0.0005562925242843082
735,14246,0.0005562925242843082
736,537,0.0005562925242843082
737,1114,0.0005562925242843082
738,2297,0.0005562925242843082
739,13610,0.0005562925242843082
740,13069,0.0005562925242843082
741,11512,0.0005562925242843082
742,1393,0.0005562925242843082
743,16983,0.0005562925242843082
744,620,0.0005562925242843082
745,20034,0.0005562925242843082
746,15546,0.0005135007916470538
747,2172,0.0005135007916470538
748,788,0.0005135007916470538
749,16842,0.0005135007916470538
750,804,0.0005135007916470538
751,77,0.0005135007916470538
752,2866,0.0005135007916470538
753,861,0.0005135007916470538
754,16442,0.0005135007916470538
755,10968,0.0005135007916470538
756,1723,0.0005135007916470538
757,7493,0.0005135007916470538
758,9208,0.0005135007916470538
759,1843,0.0005135007916470538
760,2480,0.0005135007916470538
761,5333,0.0005135007916470538
762,2467,0.0005135007916470538
763,11727,0.0005135007916470538
764,2462,0.0005135007916470538
765,2626,0.0005135007916470538
766,1297,0.0005135007916470538
767,16794,0.0005135007916470538
768,11554,0.0005135007916470538
769,5239,0.0005135007916470538
770,693,0.0005135007916470538
771,6440,0.0005135007916470538
772,6698,0.0005135007916470538
773,4277,0.0005135007916470538
774,5384,0.0005135007916470538
775,2762,0.0005135007916470538
776,3677,0.0005135007916470538
777,8812,0.0005135007916470538
778,156,0.0005135007916470538
779,1705,0.0004707090590097993
780,1134,0.0004707090590097993
781,1135,0.0004707090590097993
782,16981,0.0004707090590097993
783,1405,0.0004707090590097993
784,14410,0.0004707090590097993
785,1107,0.0004707090590097993
786,1324,0.0004707090590097993
787,16943,0.0004707090590097993
788,6398,0.0004707090590097993
789,1286,0.0004707090590097993
790,63,0.0004707090590097993
791,1269,0.0004707090590097993
792,1019,0.0004707090590097993
793,66,0.0004707090590097993
794,1802,0.0004707090590097993
795,2512,0.0004707090590097993
796,13368,0.0004707090590097993
797,4974,0.0004707090590097993
798,2291,0.0004707090590097993
799,143,0.0004707090590097993
800,4258,0.0004707090590097993
801,11054,0.0004707090590097993
802,20658,0.0004707090590097993
803,5488,0.0004707090590097993
804,23161,0.0004707090590097993
805,2517,0.0004707090590097993
806,2521,0.0004707090590097993
807,19780,0.0004707090590097993
808,5005,0.0004707090590097993
809,17982,0.0004707090590097993
810,5039,0.0004707090590097993
811,2704,0.0004707090590097993
812,7628,0.0004707090590097993
813,5214,0.0004707090590097993
814,5253,0.0004707090590097993
815,8955,0.0004707090590097993
816,2267,0.0004707090590097993
817,15001,0.0004707090590097993
818,175,0.0004707090590097993
819,3684,0.00042791732637254486
820,1081,0.00042791732637254486
821,2808,0.00042791732637254486
822,5471,0.00042791732637254486
823,6195,0.00042791732637254486
824,4283,0.00042791732637254486
825,2405,0.00042791732637254486
826,15011,0.00042791732637254486
827,7719,0.00042791732637254486
828,1140,0.00042791732637254486
829,1085,0.00042791732637254486
830,9637,0.00042791732637254486
831,1247,0.00042791732637254486
832,268,0.00042791732637254486
833,9914,0.00042791732637254486
834,12503,0.00042791732637254486
835,16042,0.00042791732637254486
836,21818,0.00042791732637254486
837,373,0.00042791732637254486
838,179,0.00042791732637254486
839,12076,0.00042791732637254486
840,20307,0.00042791732637254486
841,2508,0.00042791732637254486
842,6147,0.00042791732637254486
843,1127,0.00042791732637254486
844,1315,0.00042791732637254486
845,16671,0.00042791732637254486
846,6975,0.00042791732637254486
847,2465,0.00042791732637254486
848,20321,0.00042791732637254486
849,1129,0.00042791732637254486
850,2543,0.00042791732637254486
851,5034,0.00042791732637254486
852,15189,0.00042791732637254486
853,9530,0.00042791732637254486
854,9903,0.00042791732637254486
855,2615,0.00042791732637254486
856,6686,0.00042791732637254486
857,152,0.00042791732637254486
858,14936,0.00042791732637254486
859,16590,0.00042791732637254486
860,11275,0.00042791732637254486
861,3122,0.00042791732637254486
862,3566,0.00042791732637254486
863,3886,0.00042791732637254486
864,1287,0.00042791732637254486
865,5649,0.00042791732637254486
866,13814,0.00042791732637254486
867,540,0.00042791732637254486
868,1099,0.00042791732637254486
869,1664,0.00042791732637254486
870,543,0.00042791732637254486
871,147,0.00042791732637254486
872,1097,0.00042791732637254486
873,545,0.00042791732637254486
874,547,0.00042791732637254486
875,550,0.00042791732637254486
876,1957,0.00042791732637254486
877,3548,0.00042791732637254486
878,551,0.00042791732637254486
879,2652,0.00042791732637254486
880,15568,0.00042791732637254486
881,7994,0.00042791732637254486
882,1136,0.00038512559373529037
883,6160,0.00038512559373529037
884,1317,0.00038512559373529037
885,12083,0.00038512559373529037
886,14476,0.00038512559373529037
887,3930,0.00038512559373529037
888,1126,0.00038512559373529037
889,28,0.00038512559373529037
890,4140,0.00038512559373529037
891,16617,0.00038512559373529037
892,102,0.00038512559373529037
893,6174,0.00038512559373529037
894,13456,0.00038512559373529037
895,6501,0.00038512559373529037
896,544,0.00038512559373529037
897,7720,0.00038512559373529037
898,2761,0.00038512559373529037
899,17523,0.00038512559373529037
900,2786,0.00038512559373529037
901,539,0.00038512559373529037
902,18403,0.00038512559373529037
903,2788,0.00038512559373529037
904,2624,0.00038512559373529037
905,20715,0.00038512559373529037
906,4132,0.00038512559373529037
907,103,0.00038512559373529037
908,5383,0.00038512559373529037
909,4954,0.00038512559373529037
910,818,0.00038512559373529037
911,1258,0.00038512559373529037
912,3254,0.00038512559373529037
913,10941,0.00038512559373529037
914,11544,0.00038512559373529037
915,834,0.00038512559373529037
916,2038,0.00038512559373529037
917,8153,0.00038512559373529037
918,13915,0.00038512559373529037
919,873,0.00038512559373529037
920,9520,0.00038512559373529037
921,2473,0.00038512559373529037
922,1240,0.00038512559373529037
923,5562,0.00038512559373529037
924,815,0.00038512559373529037
925,1967,0.00038512559373529037
926,1245,0.00038512559373529037
927,855,0.00038512559373529037
928,3259,0.00038512559373529037
929,14538,0.00038512559373529037
930,83,0.00038512559373529037
931,18455,0.00038512559373529037
932,3133,0.00038512559373529037
933,2503,0.00038512559373529037
934,820,0.00038512559373529037
935,3679,0.00038512559373529037
936,1361,0.00038512559373529037
937,14798,0.00038512559373529037
938,2180,0.00038512559373529037
939,20490,0.00038512559373529037
940,12030,0.00038512559373529037
941,11475,0.00038512559373529037
942,13220,0.00038512559373529037
943,2488,0.00038512559373529037
944,7963,0.00038512559373529037
945,809,0.00038512559373529037
946,4905,0.00038512559373529037
947,2492,0.00038512559373529037
948,1098,0.00034233386109803587
949,1096,0.00034233386109803587
950,3906,0.00034233386109803587
951,1298,0.00034233386109803587
952,10,0.00034233386109803587
953,6681,0.00034233386109803587
954,5227,0.00034233386109803587
